epoch,index,firing_time,production,rewarded_time,delivered_reward,passed_time,received_reward,:u,rule,:activation,motivation,at
0,58,77.276,DONT-PROCESS-LOCATION,77.68,1.0,0.454,0.546,0.55427897,SQUARE-RIGHT,5.162543,1,0.05
0,58,77.326,PROCESS-SHAPE,77.68,1.0,0.404,0.596,0.57753766,CIRCLE-LEFT,3.0361378,1,0.05
0,58,77.326,PROCESS-SHAPE,77.68,1.0,0.404,0.596,0.57753766,SQUARE-RIGHT,5.162543,1,0.05
0,59,78.555,DONT-PROCESS-LOCATION,78.91,1.0,0.405,0.595,0.57056737,SQUARE-RIGHT,4.749967,1,0.05
0,59,78.555,DONT-PROCESS-LOCATION,78.91,1.0,0.405,0.595,0.57056737,CIRCLE-LEFT,3.8985991,1,0.05
0,59,78.505,PROCESS-SHAPE,78.91,1.0,0.455,0.5449999999999999,0.56452256,SQUARE-RIGHT,4.749967,1,0.05
0,59,78.505,PROCESS-SHAPE,78.91,1.0,0.455,0.5449999999999999,0.56452256,CIRCLE-LEFT,3.8985991,1,0.05
0,60,79.735,DONT-PROCESS-LOCATION,80.139,1.0,0.454,0.546,0.5607404,SQUARE-RIGHT,4.932098,1,0.05
0,60,79.735,DONT-PROCESS-LOCATION,80.139,1.0,0.454,0.546,0.5607404,CIRCLE-LEFT,4.3062534,1,0.05
0,60,79.785,PROCESS-SHAPE,80.139,1.0,0.404,0.596,0.5771135,SQUARE-RIGHT,4.932098,1,0.05
0,60,79.785,PROCESS-SHAPE,80.139,1.0,0.404,0.596,0.5771135,CIRCLE-LEFT,4.3062534,1,0.05
0,61,81.014,DONT-PROCESS-LOCATION,81.367,1.0,0.403,0.597,0.57524425,SQUARE-RIGHT,5.6177745,1,0.05
0,61,81.014,DONT-PROCESS-LOCATION,81.367,1.0,0.403,0.597,0.57524425,CIRCLE-LEFT,2.841276,1,0.05
0,61,80.964,PROCESS-SHAPE,81.367,1.0,0.453,0.5469999999999999,0.5650681,SQUARE-RIGHT,5.6177745,1,0.05
0,61,80.964,PROCESS-SHAPE,81.367,1.0,0.453,0.5469999999999999,0.5650681,CIRCLE-LEFT,2.841276,1,0.05
0,62,82.192,DONT-PROCESS-LOCATION,82.955,0.0,0.813,-0.813,-0.23163211,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.192,DONT-PROCESS-LOCATION,82.955,0.0,0.813,-0.813,-0.23163211,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.192,DONT-PROCESS-LOCATION,82.955,0.0,0.609,-0.609,-0.23163211,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.192,DONT-PROCESS-LOCATION,82.955,0.0,0.609,-0.609,-0.23163211,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.396,DONT-PROCESS-LOCATION,82.955,0.0,0.813,-0.813,-0.23163211,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.396,DONT-PROCESS-LOCATION,82.955,0.0,0.813,-0.813,-0.23163211,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.396,DONT-PROCESS-LOCATION,82.955,0.0,0.609,-0.609,-0.23163211,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.396,DONT-PROCESS-LOCATION,82.955,0.0,0.609,-0.609,-0.23163211,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.242,PROCESS-SHAPE,82.955,0.0,0.763,-0.763,-0.20329551,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.242,PROCESS-SHAPE,82.955,0.0,0.763,-0.763,-0.20329551,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.242,PROCESS-SHAPE,82.955,0.0,0.559,-0.559,-0.20329551,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.242,PROCESS-SHAPE,82.955,0.0,0.559,-0.559,-0.20329551,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.446,PROCESS-SHAPE,82.955,0.0,0.763,-0.763,-0.20329551,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.446,PROCESS-SHAPE,82.955,0.0,0.763,-0.763,-0.20329551,SQUARE-RIGHT,5.0081086,1,0.05
0,62,82.446,PROCESS-SHAPE,82.955,0.0,0.559,-0.559,-0.20329551,CIRCLE-LEFT,4.154166,1,0.05
0,62,82.446,PROCESS-SHAPE,82.955,0.0,0.559,-0.559,-0.20329551,SQUARE-RIGHT,5.0081086,1,0.05
0,63,83.83,PROCESS-LOCATION,84.206,1.0,0.426,0.5740000000000001,-0.01696971,SQUARE-RIGHT,3.5916183,1,0.05
0,63,83.83,PROCESS-LOCATION,84.206,1.0,0.426,0.5740000000000001,-0.01696971,CIRCLE-LEFT,4.556523,1,0.05
0,63,83.78,PROCESS-SHAPE,84.206,1.0,0.476,0.524,0.08762269,SQUARE-RIGHT,3.5916183,1,0.05
0,63,83.78,PROCESS-SHAPE,84.206,1.0,0.476,0.524,0.08762269,CIRCLE-LEFT,4.556523,1,0.05
0,64,85.081,PROCESS-LOCATION,85.435,1.0,0.404,0.596,0.22821815,SQUARE-RIGHT,3.3892887,1,0.05
0,64,85.081,PROCESS-LOCATION,85.435,1.0,0.404,0.596,0.22821815,CIRCLE-LEFT,4.9817677,1,0.05
0,64,85.031,PROCESS-SHAPE,85.435,1.0,0.454,0.546,0.27097362,SQUARE-RIGHT,3.3892887,1,0.05
0,64,85.031,PROCESS-SHAPE,85.435,1.0,0.454,0.546,0.27097362,CIRCLE-LEFT,4.9817677,1,0.05
0,65,86.31,PROCESS-LOCATION,86.664,1.0,0.404,0.596,0.37533087,SQUARE-RIGHT,3.55287,1,0.05
0,65,86.31,PROCESS-LOCATION,86.664,1.0,0.404,0.596,0.37533087,CIRCLE-LEFT,4.9996576,1,0.05
0,65,86.26,PROCESS-SHAPE,86.664,1.0,0.454,0.546,0.3809842,SQUARE-RIGHT,3.55287,1,0.05
0,65,86.26,PROCESS-SHAPE,86.664,1.0,0.454,0.546,0.3809842,CIRCLE-LEFT,4.9996576,1,0.05
0,66,87.539,PROCESS-LOCATION,87.915,1.0,0.426,0.5740000000000001,0.45479852,CIRCLE-LEFT,4.245817,1,0.05
0,66,87.539,PROCESS-LOCATION,87.915,1.0,0.426,0.5740000000000001,0.45479852,SQUARE-RIGHT,4.4162025,1,0.05
0,66,87.489,PROCESS-SHAPE,87.915,1.0,0.476,0.524,0.43819052,CIRCLE-LEFT,4.245817,1,0.05
0,66,87.489,PROCESS-SHAPE,87.915,1.0,0.476,0.524,0.43819052,SQUARE-RIGHT,4.4162025,1,0.05
0,67,88.79,DONT-PROCESS-LOCATION,89.508,0.0,0.768,-0.768,-0.44617927,SQUARE-RIGHT,4.32908,1,0.05
0,67,88.79,DONT-PROCESS-LOCATION,89.508,0.0,0.768,-0.768,-0.44617927,CIRCLE-LEFT,4.024875,1,0.05
0,67,88.996,PROCESS-LOCATION,89.508,0.0,0.562,-0.562,0.048079103,SQUARE-RIGHT,4.32908,1,0.05
0,67,88.996,PROCESS-LOCATION,89.508,0.0,0.562,-0.562,0.048079103,CIRCLE-LEFT,4.024875,1,0.05
0,67,88.74,PROCESS-SHAPE,89.508,0.0,0.818,-0.818,-0.28337142,SQUARE-RIGHT,4.32908,1,0.05
0,67,88.74,PROCESS-SHAPE,89.508,0.0,0.818,-0.818,-0.28337142,CIRCLE-LEFT,4.024875,1,0.05
0,67,88.74,PROCESS-SHAPE,89.508,0.0,0.612,-0.612,-0.28337142,SQUARE-RIGHT,4.32908,1,0.05
0,67,88.74,PROCESS-SHAPE,89.508,0.0,0.612,-0.612,-0.28337142,CIRCLE-LEFT,4.024875,1,0.05
0,67,88.946,PROCESS-SHAPE,89.508,0.0,0.818,-0.818,-0.28337142,SQUARE-RIGHT,4.32908,1,0.05
0,67,88.946,PROCESS-SHAPE,89.508,0.0,0.818,-0.818,-0.28337142,CIRCLE-LEFT,4.024875,1,0.05
0,67,88.946,PROCESS-SHAPE,89.508,0.0,0.612,-0.612,-0.28337142,SQUARE-RIGHT,4.32908,1,0.05
0,67,88.946,PROCESS-SHAPE,89.508,0.0,0.612,-0.612,-0.28337142,CIRCLE-LEFT,4.024875,1,0.05
0,68,90.333,PROCESS-LOCATION,90.758,1.0,0.475,0.525,0.23884745,SQUARE-RIGHT,3.3698459,1,0.05
0,68,90.333,PROCESS-LOCATION,90.758,1.0,0.475,0.525,0.23884745,CIRCLE-LEFT,4.874152,1,0.05
0,68,90.383,PROCESS-SHAPE,90.758,1.0,0.425,0.575,0.059977144,SQUARE-RIGHT,3.3698459,1,0.05
0,68,90.383,PROCESS-SHAPE,90.758,1.0,0.425,0.575,0.059977144,CIRCLE-LEFT,4.874152,1,0.05
0,69,91.633,PROCESS-LOCATION,92.009,1.0,0.426,0.5740000000000001,0.37290847,SQUARE-RIGHT,4.5231047,1,0.05
0,69,91.633,PROCESS-LOCATION,92.009,1.0,0.426,0.5740000000000001,0.37290847,CIRCLE-LEFT,3.7934558,1,0.05
0,69,91.583,PROCESS-SHAPE,92.009,1.0,0.476,0.524,0.24558629,SQUARE-RIGHT,4.5231047,1,0.05
0,69,91.583,PROCESS-SHAPE,92.009,1.0,0.476,0.524,0.24558629,CIRCLE-LEFT,3.7934558,1,0.05
0,70,92.884,DONT-PROCESS-LOCATION,93.258,1.0,0.424,0.5760000000000001,-0.03730756,SQUARE-RIGHT,4.0838947,1,0.05
0,70,92.884,DONT-PROCESS-LOCATION,93.258,1.0,0.424,0.5760000000000001,-0.03730756,CIRCLE-LEFT,5.15149,1,0.05
0,70,92.834,PROCESS-SHAPE,93.258,1.0,0.474,0.526,0.3577518,SQUARE-RIGHT,4.0838947,1,0.05
0,70,92.834,PROCESS-SHAPE,93.258,1.0,0.474,0.526,0.3577518,CIRCLE-LEFT,5.15149,1,0.05
0,71,94.133,PROCESS-LOCATION,94.488,1.0,0.405,0.595,0.46174508,SQUARE-RIGHT,3.508917,1,0.05
0,71,94.133,PROCESS-LOCATION,94.488,1.0,0.405,0.595,0.46174508,CIRCLE-LEFT,4.8227925,1,0.05
0,71,94.083,PROCESS-SHAPE,94.488,1.0,0.455,0.5449999999999999,0.43265104,SQUARE-RIGHT,3.508917,1,0.05
0,71,94.083,PROCESS-SHAPE,94.488,1.0,0.455,0.5449999999999999,0.43265104,CIRCLE-LEFT,4.8227925,1,0.05
0,72,95.313,PROCESS-LOCATION,95.719,1.0,0.456,0.544,0.49464706,SQUARE-RIGHT,3.2883809,1,0.05
0,72,95.313,PROCESS-LOCATION,95.719,1.0,0.456,0.544,0.49464706,CIRCLE-LEFT,4.4,1,0.05
0,72,95.363,PROCESS-SHAPE,95.719,1.0,0.406,0.594,0.49719062,SQUARE-RIGHT,3.2883809,1,0.05
0,72,95.363,PROCESS-SHAPE,95.719,1.0,0.406,0.594,0.49719062,CIRCLE-LEFT,4.4,1,0.05
0,73,96.594,DONT-PROCESS-LOCATION,96.969,1.0,0.425,0.575,0.20761546,SQUARE-RIGHT,4.611423,1,0.05
0,73,96.594,DONT-PROCESS-LOCATION,96.969,1.0,0.425,0.575,0.20761546,CIRCLE-LEFT,4.2501655,1,0.05
0,73,96.544,PROCESS-SHAPE,96.969,1.0,0.475,0.525,0.5083144,SQUARE-RIGHT,4.611423,1,0.05
0,73,96.544,PROCESS-SHAPE,96.969,1.0,0.475,0.525,0.5083144,CIRCLE-LEFT,4.2501655,1,0.05
0,74,97.794,PROCESS-LOCATION,98.219,1.0,0.475,0.525,0.50678825,CIRCLE-LEFT,4.895668,1,0.05
0,74,97.794,PROCESS-LOCATION,98.219,1.0,0.475,0.525,0.50678825,SQUARE-RIGHT,4.293509,1,0.05
0,74,97.844,PROCESS-SHAPE,98.219,1.0,0.425,0.575,0.53498864,CIRCLE-LEFT,4.895668,1,0.05
0,74,97.844,PROCESS-SHAPE,98.219,1.0,0.425,0.575,0.53498864,SQUARE-RIGHT,4.293509,1,0.05
0,75,99.044,PROCESS-LOCATION,99.449,1.0,0.455,0.5449999999999999,0.5220729,SQUARE-RIGHT,4.093202,1,0.05
0,75,99.044,PROCESS-LOCATION,99.449,1.0,0.455,0.5449999999999999,0.5220729,CIRCLE-LEFT,4.826329,1,0.05
0,75,99.094,PROCESS-SHAPE,99.449,1.0,0.405,0.595,0.5589932,SQUARE-RIGHT,4.093202,1,0.05
0,75,99.094,PROCESS-SHAPE,99.449,1.0,0.405,0.595,0.5589932,CIRCLE-LEFT,4.826329,1,0.05
0,76,100.274,PROCESS-LOCATION,100.679,1.0,0.455,0.5449999999999999,0.53124374,SQUARE-RIGHT,3.7153566,1,0.05
0,76,100.274,PROCESS-LOCATION,100.679,1.0,0.455,0.5449999999999999,0.53124374,CIRCLE-LEFT,4.645974,1,0.05
0,76,100.324,PROCESS-SHAPE,100.679,1.0,0.405,0.595,0.57339597,SQUARE-RIGHT,3.7153566,1,0.05
0,76,100.324,PROCESS-SHAPE,100.679,1.0,0.405,0.595,0.57339597,CIRCLE-LEFT,4.645974,1,0.05
0,77,101.504,PROCESS-LOCATION,101.908,1.0,0.454,0.546,0.5371463,SQUARE-RIGHT,4.495465,1,0.05
0,77,101.504,PROCESS-LOCATION,101.908,1.0,0.454,0.546,0.5371463,CIRCLE-LEFT,5.02413,1,0.05
0,77,101.554,PROCESS-SHAPE,101.908,1.0,0.404,0.596,0.5824376,SQUARE-RIGHT,4.495465,1,0.05
0,77,101.554,PROCESS-SHAPE,101.908,1.0,0.404,0.596,0.5824376,CIRCLE-LEFT,5.02413,1,0.05
0,78,102.733,PROCESS-LOCATION,103.137,1.0,0.454,0.546,0.54068774,SQUARE-RIGHT,3.5049517,1,0.05
0,78,102.733,PROCESS-LOCATION,103.137,1.0,0.454,0.546,0.54068774,CIRCLE-LEFT,5.12215,1,0.05
0,78,102.783,PROCESS-SHAPE,103.137,1.0,0.404,0.596,0.58786255,SQUARE-RIGHT,3.5049517,1,0.05
0,78,102.783,PROCESS-SHAPE,103.137,1.0,0.404,0.596,0.58786255,CIRCLE-LEFT,5.12215,1,0.05
0,79,103.962,PROCESS-LOCATION,104.366,1.0,0.454,0.546,0.54281265,CIRCLE-LEFT,4.971977,1,0.05
0,79,103.962,PROCESS-LOCATION,104.366,1.0,0.454,0.546,0.54281265,SQUARE-RIGHT,3.158852,1,0.05
0,79,104.012,PROCESS-SHAPE,104.366,1.0,0.404,0.596,0.5911175,CIRCLE-LEFT,4.971977,1,0.05
0,79,104.012,PROCESS-SHAPE,104.366,1.0,0.404,0.596,0.5911175,SQUARE-RIGHT,3.158852,1,0.05
0,0,,PROCESS-LOCATION,,,,,0.0,CIRCLE-LEFT,2.058737,1,0.05
0,0,,PROCESS-LOCATION,,,,,0.0,SQUARE-RIGHT,5.258906,1,0.05
0,1,,DONT-PROCESS-LOCATION,,,,,0.20832,SQUARE-RIGHT,3.7647445,1,0.05
0,1,,DONT-PROCESS-LOCATION,,,,,0.20832,CIRCLE-LEFT,2.2480369,1,0.05
0,1,,DONT-PROCESS-SHAPE,,,,,0.057200003,SQUARE-RIGHT,3.7647445,1,0.05
0,1,,DONT-PROCESS-SHAPE,,,,,0.057200003,CIRCLE-LEFT,2.2480369,1,0.05
0,2,,DONT-PROCESS-SHAPE,,,,,0.057200003,CIRCLE-LEFT,4.7709618,1,0.05
0,2,,DONT-PROCESS-SHAPE,,,,,0.057200003,SQUARE-RIGHT,1.9560465,1,0.05
0,3,,PROCESS-LOCATION,,,,,-0.549343,CIRCLE-LEFT,5.4072084,1,0.05
0,3,,PROCESS-LOCATION,,,,,-0.549343,SQUARE-RIGHT,2.5762813,1,0.05
0,3,,PROCESS-SHAPE,,,,,-0.4902208,CIRCLE-LEFT,5.4072084,1,0.05
0,3,,PROCESS-SHAPE,,,,,-0.4902208,SQUARE-RIGHT,2.5762813,1,0.05
0,4,,PROCESS-LOCATION,,,,,-0.549343,CIRCLE-LEFT,5.886008,1,0.05
0,4,,PROCESS-LOCATION,,,,,-0.549343,SQUARE-RIGHT,1.3079965,1,0.05
0,4,,PROCESS-SHAPE,,,,,-0.4902208,CIRCLE-LEFT,5.886008,1,0.05
0,4,,PROCESS-SHAPE,,,,,-0.4902208,SQUARE-RIGHT,1.3079965,1,0.05
0,5,,PROCESS-LOCATION,,,,,-0.549343,SQUARE-RIGHT,4.5705514,1,0.05
0,5,,PROCESS-LOCATION,,,,,-0.549343,CIRCLE-LEFT,2.7009645,1,0.05
0,5,,PROCESS-SHAPE,,,,,-0.4902208,SQUARE-RIGHT,4.5705514,1,0.05
0,5,,PROCESS-SHAPE,,,,,-0.4902208,CIRCLE-LEFT,2.7009645,1,0.05
0,6,,PROCESS-LOCATION,,,,,-0.549343,SQUARE-RIGHT,3.267741,1,0.05
0,6,,PROCESS-LOCATION,,,,,-0.549343,CIRCLE-LEFT,2.8115501,1,0.05
0,6,,PROCESS-SHAPE,,,,,-0.4902208,SQUARE-RIGHT,3.267741,1,0.05
0,6,,PROCESS-SHAPE,,,,,-0.4902208,CIRCLE-LEFT,2.8115501,1,0.05
0,7,,PROCESS-LOCATION,,,,,-0.549343,SQUARE-RIGHT,2.9072814,1,0.05
0,7,,PROCESS-LOCATION,,,,,-0.549343,CIRCLE-LEFT,2.280427,1,0.05
0,7,,PROCESS-SHAPE,,,,,-0.4902208,SQUARE-RIGHT,2.9072814,1,0.05
0,7,,PROCESS-SHAPE,,,,,-0.4902208,CIRCLE-LEFT,2.280427,1,0.05
0,8,,PROCESS-LOCATION,,,,,-0.549343,SQUARE-RIGHT,3.3210447,1,0.05
0,8,,PROCESS-LOCATION,,,,,-0.549343,CIRCLE-LEFT,3.688218,1,0.05
0,8,,PROCESS-SHAPE,,,,,-0.4902208,SQUARE-RIGHT,3.3210447,1,0.05
0,8,,PROCESS-SHAPE,,,,,-0.4902208,CIRCLE-LEFT,3.688218,1,0.05
0,9,,DONT-PROCESS-LOCATION,,,,,-0.3263221,SQUARE-RIGHT,4.0962605,1,0.05
0,9,,DONT-PROCESS-LOCATION,,,,,-0.3263221,CIRCLE-LEFT,2.4949508,1,0.05
0,9,,DONT-PROCESS-SHAPE,,,,,-0.31890923,SQUARE-RIGHT,4.0962605,1,0.05
0,9,,DONT-PROCESS-SHAPE,,,,,-0.31890923,CIRCLE-LEFT,2.4949508,1,0.05
0,10,,DONT-PROCESS-LOCATION,,,,,-0.3263221,SQUARE-RIGHT,1.9428401,1,0.05
0,10,,DONT-PROCESS-LOCATION,,,,,-0.3263221,CIRCLE-LEFT,4.5787644,1,0.05
0,11,,PROCESS-LOCATION,,,,,-0.47716606,CIRCLE-LEFT,3.083436,1,0.05
0,11,,PROCESS-LOCATION,,,,,-0.47716606,SQUARE-RIGHT,3.9147472,1,0.05
0,11,,PROCESS-SHAPE,,,,,-0.30103967,CIRCLE-LEFT,3.083436,1,0.05
0,11,,PROCESS-SHAPE,,,,,-0.30103967,SQUARE-RIGHT,3.9147472,1,0.05
0,12,,DONT-PROCESS-SHAPE,,,,,-0.14720732,CIRCLE-LEFT,3.457979,1,0.05
0,12,,DONT-PROCESS-SHAPE,,,,,-0.14720732,SQUARE-RIGHT,4.5519314,1,0.05
0,12,,PROCESS-LOCATION,,,,,-0.47716606,CIRCLE-LEFT,3.457979,1,0.05
0,12,,PROCESS-LOCATION,,,,,-0.47716606,SQUARE-RIGHT,4.5519314,1,0.05
0,13,,PROCESS-LOCATION,,,,,-0.47716606,CIRCLE-LEFT,2.924549,1,0.05
0,13,,PROCESS-LOCATION,,,,,-0.47716606,SQUARE-RIGHT,3.6576567,1,0.05
0,14,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,5.651293,1,0.05
0,14,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.8535962,1,0.05
0,14,,PROCESS-LOCATION,,,,,-0.47716606,CIRCLE-LEFT,5.651293,1,0.05
0,14,,PROCESS-LOCATION,,,,,-0.47716606,SQUARE-RIGHT,2.8535962,1,0.05
0,15,,DONT-PROCESS-LOCATION,,,,,0.014543295,SQUARE-RIGHT,3.7099793,1,0.05
0,15,,DONT-PROCESS-LOCATION,,,,,0.014543295,CIRCLE-LEFT,3.3919575,1,0.05
0,15,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,3.7099793,1,0.05
0,15,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,3.3919575,1,0.05
0,16,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,5.544445,1,0.05
0,16,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.7580214,1,0.05
0,16,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,5.544445,1,0.05
0,16,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.7580214,1,0.05
0,17,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.879155,1,0.05
0,17,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.6221585,1,0.05
0,17,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.879155,1,0.05
0,17,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,4.6221585,1,0.05
0,18,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,5.283058,1,0.05
0,18,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.409682,1,0.05
0,18,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,5.283058,1,0.05
0,18,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.409682,1,0.05
0,19,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,5.0664916,1,0.05
0,19,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.4146116,1,0.05
0,19,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,5.0664916,1,0.05
0,19,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.4146116,1,0.05
0,20,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.5849895,1,0.05
0,20,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.9190736,1,0.05
0,20,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.5849895,1,0.05
0,20,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,4.9190736,1,0.05
0,21,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,4.788417,1,0.05
0,21,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,3.5985742,1,0.05
0,21,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,4.788417,1,0.05
0,21,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,3.5985742,1,0.05
0,22,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.9070656,1,0.05
0,22,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.7483797,1,0.05
0,22,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.9070656,1,0.05
0,22,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,4.7483797,1,0.05
0,23,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.2487977,1,0.05
0,23,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,5.184203,1,0.05
0,23,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.2487977,1,0.05
0,23,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,5.184203,1,0.05
0,24,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.9998248,1,0.05
0,24,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,5.138066,1,0.05
0,24,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,2.9998248,1,0.05
0,24,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,5.138066,1,0.05
0,25,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.3956814,1,0.05
0,25,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,4.778385,1,0.05
0,25,,PROCESS-LOCATION,,,,,-0.0582996,CIRCLE-LEFT,4.3956814,1,0.05
0,25,,PROCESS-LOCATION,,,,,-0.0582996,SQUARE-RIGHT,4.778385,1,0.05
0,26,,DONT-PROCESS-LOCATION,,,,,-0.23980156,SQUARE-RIGHT,2.5237029,1,0.05
0,26,,DONT-PROCESS-LOCATION,,,,,-0.23980156,CIRCLE-LEFT,4.870862,1,0.05
0,26,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.5237029,1,0.05
0,26,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.870862,1,0.05
0,27,,DONT-PROCESS-LOCATION,,,,,-0.23980156,CIRCLE-LEFT,4.3457375,1,0.05
0,27,,DONT-PROCESS-LOCATION,,,,,-0.23980156,SQUARE-RIGHT,2.7863662,1,0.05
0,27,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.3457375,1,0.05
0,27,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.7863662,1,0.05
0,28,,DONT-PROCESS-LOCATION,,,,,-0.23980156,SQUARE-RIGHT,2.9050388,1,0.05
0,28,,DONT-PROCESS-LOCATION,,,,,-0.23980156,CIRCLE-LEFT,3.4848278,1,0.05
0,28,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,2.9050388,1,0.05
0,28,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,3.4848278,1,0.05
0,29,,DONT-PROCESS-LOCATION,,,,,-0.23980156,CIRCLE-LEFT,3.66999,1,0.05
0,29,,DONT-PROCESS-LOCATION,,,,,-0.23980156,SQUARE-RIGHT,3.9185364,1,0.05
0,29,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,3.66999,1,0.05
0,29,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,3.9185364,1,0.05
0,30,,DONT-PROCESS-SHAPE,,,,,-0.4179244,CIRCLE-LEFT,4.8538184,1,0.05
0,30,,DONT-PROCESS-SHAPE,,,,,-0.4179244,SQUARE-RIGHT,3.1058958,1,0.05
0,32,,DONT-PROCESS-LOCATION,,,,,-0.56392854,SQUARE-RIGHT,4.6141877,1,0.05
0,32,,DONT-PROCESS-LOCATION,,,,,-0.56392854,CIRCLE-LEFT,3.2359467,1,0.05
0,32,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.6141877,1,0.05
0,32,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.2359467,1,0.05
0,33,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.626358,1,0.05
0,33,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.5504172,1,0.05
0,33,,PROCESS-LOCATION,,,,,0.07291803,SQUARE-RIGHT,4.626358,1,0.05
0,33,,PROCESS-LOCATION,,,,,0.07291803,CIRCLE-LEFT,3.5504172,1,0.05
0,34,,DONT-PROCESS-LOCATION,,,,,-0.120357156,CIRCLE-LEFT,3.9454985,1,0.05
0,34,,DONT-PROCESS-LOCATION,,,,,-0.120357156,SQUARE-RIGHT,3.640008,1,0.05
0,34,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.9454985,1,0.05
